zip,work_outside_home,Commute,beh_read,beh_type,beh_handheld,beh_handfree,beh_app,acc_handheld,acc_handfree,acc_read,acc_type,acc_app,threat_talk,threat_type,threat_aggressive,threat_spdfwy,threat_spdres,threat_lights,threat_asleep,threat_alcohol,threat_cannabis,threat_app,legal_addgps,legal_gps1819,legal_handheld,legal_handheldstop,legal_handheldspkr,legal_911,legal_camera,legal_music1819,legal_readstop,legal_typestop,legal_handfree,legal_app1819,legal_video,will30_handheld,will30_type,will30_app,willever_tixtalk,willever_tixtext,willever_crashtalk,willever_crashtext,stop_family,stop_friends,stop_pass,stop_bt,stop_tix124,stop_tix240,stop_ins,stop_work,stop_app,stop_block,stop_crash,stop_kill,stop_none,Gender,Age,agegrp1,Race,Education,Income,drive30days,Urbanicity,weight,Language,legal_gps2122,legal_music2122,legal_app2122,year,month,day
98107,1,1,5,5,5,1,3,1,1,4,4,2,4,1,1,3,2,1,1,1,1,3,2,1,2,2,2,1,2,2,2,2,1,2,2,4,4,2,4,4,4,4,1,1,1,1,1,1,1,2,2,1,1,1,2,2,43,2,3,3,3,1,1,0.610353954,,,,,2018,6,17
98052,1,1,2,3,2,3,3,3,3,3,3,4,2,2,2,1,1,1,1,1,1,2,2,1,2,2,2,3,2,2,2,2,1,2,2,2,3,4,3,3,3,3,2,2,1,1,1,1,1,2,1,1,1,1,2,2,41,2,3,4,3,1,2,0.610353954,,,,,2018,6,17
98052,1,1,4,5,5,3,5,4,2,4,4,3,3,1,2,2,1,1,1,1,1,2,2,1,2,2,2,2,2,2,1,2,1,2,2,4,4,4,4,4,3,4,1,1,1,1,2,1,1,2,1,2,1,1,2,1,50,3,3,3,2,1,3,0.619164583,,,,,2018,6,17
98003,1,1,5,5,5,3,5,3,2,4,4,3,2,2,2,2,1,1,1,1,3,2,3,1,2,2,3,1,3,2,2,2,2,2,2,3,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,1,52,3,2,2,3,1,1,0.432869566,,,,,2018,6,17
98003,2,,5,5,5,3,5,3,3,4,4,4,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,4,5,4,5,5,5,5,2,2,2,2,2,2,2,2,2,2,2,2,1,1,26,1,3,1,4,1,3,1.333411193,,,,,2018,6,17
98168,1,3,5,5,5,5,5,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,2,4,4,4,4,4,4,4,1,1,1,2,1,2,2,2,2,2,2,2,2,1,43,2,3,3,2,2,2,0.695852517,,,,,2018,6,17
98133,1,3,3,3,3,2,5,3,2,3,3,4,3,2,1,2,2,2,1,1,4,2,2,1,2,2,2,3,2,1,3,2,1,2,2,4,4,4,4,4,4,4,1,1,2,2,1,1,1,2,2,2,2,1,2,1,23,1,3,2,1,1,1,0.527867331,,,,,2018,6,17
98003,1,1,5,5,5,4,5,4,2,4,4,4,1,1,1,2,1,1,1,1,1,1,2,1,1,2,2,1,2,2,2,2,1,2,2,4,4,4,4,4,4,4,2,2,2,1,2,2,1,2,2,2,1,2,2,2,55,3,3,4,3,1,2,0.583866374,,,,,2018,6,17
98391,2,,5,5,5,3,5,4,2,4,4,3,1,1,1,2,1,1,1,1,1,2,2,1,2,2,2,1,2,1,2,2,1,2,2,4,4,2,4,4,4,4,2,2,2,1,2,2,2,1,1,1,2,2,2,2,40,2,3,2,2,1,1,0.617983378,,,,,2018,6,17
98106,2,,1,2,1,2,4,2,1,3,4,4,3,1,1,1,1,1,1,1,2,2,1,1,2,2,2,1,3,2,1,1,1,2,2,4,4,4,4,4,4,4,1,1,2,2,2,2,1,1,2,2,2,2,2,2,18,1,1,1,2,1,1,0.390789677,,,,,2018,6,17
98038,1,1,2,4,2,2,5,2,2,4,4,4,3,1,2,3,2,2,1,1,2,2,3,1,2,1,1,1,2,1,1,2,2,2,2,2,3,4,4,4,4,4,1,1,1,1,2,2,2,2,1,2,2,2,2,2,21,1,2,2,2,1,1,0.300803619,,,,,2018,6,17
98030,2,,5,5,5,4,5,3,1,4,4,3,2,1,1,2,2,1,1,1,1,2,2,1,2,2,2,1,2,2,2,2,1,2,2,4,4,4,4,4,4,4,1,1,1,2,2,2,2,2,2,2,2,2,2,2,27,1,3,3,3,1,2,0.521126057,,,,,2018,6,17
98042,1,1,1,2,3,5,5,3,2,3,3,3,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,3,3,2,3,3,2,3,2,3,3,3,3,3,3,3,2,2,2,2,1,1,1,2,2,2,2,1,2,1,59,3,3,1,2,1,2,0.61513705,,,,,2018,6,17
98178,2,,5,5,5,5,5,4,4,4,4,4,4,2,2,1,1,1,1,1,2,1,2,1,3,3,2,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,1,2,2,36,2,4,3,1,1,2,0.485799972,,,,,2018,6,17
98102,2,,3,3,5,3,3,3,1,3,3,3,2,1,1,2,1,2,1,2,3,2,2,1,2,2,2,3,2,2,2,2,1,2,2,3,3,3,3,2,3,3,2,2,2,1,1,2,1,2,2,2,1,2,2,2,29,1,1,1,2,1,2,0.838384123,,,,,2018,6,17
98133,1,4,2,3,2,1,2,2,1,3,4,2,2,1,2,3,2,1,1,2,2,3,2,1,2,2,2,1,2,2,2,2,1,2,2,2,3,3,3,3,4,4,2,2,1,1,1,1,1,2,2,2,1,1,2,2,29,1,3,3,5,1,2,1.563378172,,,,,2018,6,17
98103,1,3,5,5,3,5,5,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,1,1,64,3,3,3,2,1,1,0.61513705,,,,,2018,6,17
98177,2,,5,5,5,5,5,4,3,4,4,4,1,1,1,2,1,1,1,1,1,1,2,1,2,1,2,2,1,2,2,1,1,2,2,4,4,4,4,4,4,4,1,1,1,2,1,1,1,2,2,2,1,1,2,2,67,4,3,2,2,1,2,0.788583249,,,,,2018,6,17
98004,1,1,3,5,5,5,5,4,3,3,4,4,2,2,1,1,1,2,2,2,2,2,3,3,2,2,2,1,2,2,2,2,2,2,3,4,4,4,4,4,4,4,1,1,1,2,1,2,2,1,2,2,2,2,2,1,46,2,3,3,2,1,2,0.619164583,,,,,2018,6,17
98126,1,1,5,5,3,3,5,4,2,3,4,3,3,1,2,3,2,2,1,2,2,2,2,1,2,2,2,3,3,1,1,2,2,1,2,4,3,2,4,4,4,4,2,2,2,2,2,2,2,2,1,2,2,2,2,2,34,1,3,4,4,1,2,1.302815143,,,,,2018,6,17
98155,1,3,3,3,5,3,1,2,1,3,3,3,3,2,1,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,4,2,2,4,2,4,3,2,2,1,2,1,2,1,2,2,2,1,1,2,2,32,1,3,3,3,1,2,0.521126057,,,,,2018,6,17
98166,1,6,5,5,5,5,5,4,4,4,4,4,1,1,1,1,1,1,1,1,1,2,2,2,2,3,2,3,3,2,3,3,2,3,2,4,4,4,4,4,4,4,1,1,1,1,1,1,2,1,2,2,1,1,2,2,64,3,2,2,1,2,2,2.102672358,,,,,2018,6,17
98391,2,,4,5,4,5,5,2,1,4,4,4,2,1,1,2,1,2,1,1,1,2,2,1,2,2,2,3,2,2,2,2,1,2,2,4,4,4,3,4,4,4,1,2,1,1,1,1,2,2,2,1,1,2,2,2,40,2,3,2,3,1,2,0.610353954,,,,,2018,6,17
98034,1,6,5,5,5,5,3,3,3,3,3,5,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,1,2,2,2,2,2,2,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,2,51,3,3,2,3,1,2,0.756265901,,,,,2018,6,17
98001,1,1,3,4,5,5,3,4,3,3,4,3,2,1,2,2,1,2,1,1,2,2,2,1,2,2,2,1,2,2,2,2,1,3,2,4,3,3,4,3,4,3,2,2,2,1,2,2,2,2,1,1,2,2,2,1,36,2,3,3,3,1,2,0.687261745,,,,,2018,6,17
98038,2,,5,5,5,5,5,4,4,4,4,4,1,1,1,1,1,1,1,1,3,1,2,1,2,2,2,1,2,2,2,2,1,2,2,4,4,4,4,4,4,4,1,1,1,2,1,1,1,1,2,1,1,1,2,1,61,3,4,3,1,2,3,1.183395563,,,,,2018,6,17
98103,2,,2,3,5,1,3,4,1,3,4,5,1,1,1,2,1,1,1,1,1,5,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,2,4,2,5,5,1,1,1,1,1,1,1,1,1,1,1,1,2,2,33,1,3,3,5,1,1,1.563378172,,,,,2018,6,17
98023,2,,5,5,2,2,1,3,1,4,4,2,2,1,1,2,2,2,1,1,3,3,2,1,2,2,2,2,2,2,2,2,1,1,2,3,4,1,3,4,4,4,2,2,2,1,2,2,2,2,2,2,2,2,2,2,29,1,3,2,2,1,2,0.527640133,,,,,2018,6,17
98125,1,3,5,5,5,5,5,4,2,4,4,4,1,1,1,1,1,2,1,1,2,2,3,3,2,3,3,3,3,3,3,3,1,3,3,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,2,2,2,1,35,2,3,2,1,2,1,0.678670973,,,,,2018,6,17
98006,2,,5,5,5,5,5,3,2,4,4,4,2,1,1,1,1,1,1,2,1,1,3,1,2,1,3,1,1,3,1,1,1,1,2,4,4,4,4,4,4,4,1,1,1,2,1,2,1,1,1,1,1,1,2,2,65,4,4,2,3,1,2,5.218379803,,,,,2018,6,17
98122,1,3,5,5,5,5,5,3,3,3,3,3,2,1,1,2,1,1,1,1,1,2,2,1,2,2,2,3,2,3,2,2,1,3,2,4,4,4,4,4,4,4,2,2,1,2,1,1,2,2,2,1,1,1,2,2,22,1,3,3,1,2,1,0.970197332,,,,,2018,6,17
98058,2,,5,5,5,5,5,3,2,4,4,4,1,1,1,2,1,1,1,2,2,2,2,1,2,2,2,3,3,2,2,2,2,2,2,4,4,4,4,3,4,4,2,2,2,1,2,2,2,2,1,2,1,1,2,2,32,1,4,3,1,1,2,0.527717281,,,,,2018,6,17
98122,1,1,5,4,5,2,5,3,1,3,4,4,2,1,1,1,1,1,1,1,2,1,2,1,2,2,1,1,3,2,2,2,1,2,2,4,4,4,4,4,4,4,1,1,1,1,2,2,1,2,1,1,1,1,2,2,67,4,1,4,3,1,1,9.798847146,,,,,2018,6,17
98034,1,1,5,5,5,3,4,2,2,3,3,2,3,2,1,2,2,1,1,1,2,3,3,1,2,2,2,1,3,3,2,2,1,3,2,4,4,3,4,4,4,4,2,2,1,2,2,1,1,2,2,2,1,1,2,2,53,3,3,3,2,1,2,0.765719225,,,,,2018,6,17
98052,2,,5,5,5,3,4,3,2,4,4,4,1,1,1,1,1,1,1,1,1,2,2,1,2,2,2,1,2,2,3,3,3,2,3,3,3,3,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,30,1,4,4,3,3,2,0.534397246,,,,,2018,6,17
98118,1,4,3,5,3,5,2,2,2,3,4,3,3,1,2,2,1,1,1,1,2,2,2,1,2,2,2,1,3,2,2,2,2,3,2,3,4,2,3,5,3,5,2,1,1,1,1,1,1,2,1,2,1,1,2,1,55,3,3,3,3,1,1,0.607542766,,,,,2018,6,17
98125,1,3,5,5,5,5,5,3,2,3,4,4,2,1,2,3,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,4,4,4,4,4,4,4,1,1,1,2,1,1,1,2,1,1,1,1,2,2,44,2,3,2,3,1,1,0.610353954,,,,,2018,6,17
98003,2,,5,5,5,5,5,4,1,4,4,4,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,1,2,2,2,2,1,2,2,4,4,4,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,61,3,3,2,1,2,2,0.576568044,,,,,2018,6,17
98115,1,3,5,5,5,5,5,4,3,4,4,4,1,1,1,1,1,1,1,1,1,1,2,1,2,2,3,3,3,2,3,3,1,2,2,4,4,1,4,4,4,4,1,1,1,1,1,1,1,1,1,2,1,1,2,2,68,4,3,2,2,1,1,0.788583249,,,,,2018,6,17
98052,1,1,3,5,5,5,3,4,2,4,4,4,2,1,1,1,1,1,1,1,1,1,2,1,2,2,2,3,2,2,3,3,1,2,2,4,4,4,4,4,3,3,2,2,1,1,2,2,2,2,2,2,2,2,2,2,52,3,3,4,1,1,2,0.746812577,,,,,2018,6,17
98166,2,,4,5,4,6,5,3,2,4,4,5,2,1,1,2,1,1,1,1,2,5,3,1,2,2,3,1,1,2,2,2,3,2,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,2,1,1,1,1,2,2,69,4,3,1,2,1,2,0.788583249,,,,,2018,6,17
98103,1,1,3,5,5,4,5,3,2,3,3,3,2,1,2,2,1,2,1,2,2,2,2,3,2,2,3,3,3,2,3,2,1,2,2,4,4,4,4,4,4,4,1,1,1,1,2,2,1,2,2,2,1,1,2,2,40,2,3,3,1,1,1,0.602724529,,,,,2018,6,17
98057,2,,5,5,5,5,5,3,2,3,4,3,2,1,1,2,2,1,1,1,2,1,2,2,1,2,2,2,2,2,2,2,1,2,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,2,51,3,1,1,1,1,1,3.567213692,,,,,2018,6,17
98023,2,,5,5,5,4,5,4,2,4,4,3,2,1,1,1,1,1,1,1,1,1,2,1,2,2,2,3,2,1,2,2,1,2,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,2,1,2,2,2,42,2,3,3,1,1,2,0.602724529,,,,,2018,6,17
98052,2,,2,3,5,2,4,3,3,4,3,3,3,2,1,2,2,1,1,2,3,2,2,1,2,3,2,3,3,1,2,2,1,2,2,3,2,2,3,4,3,3,2,2,1,2,2,2,1,1,2,2,1,1,2,1,40,2,3,3,5,1,2,2.061785235,,,,,2018,6,17
98125,1,1,3,3,3,2,3,1,1,3,3,3,3,1,2,3,2,1,1,1,1,1,3,3,2,2,2,1,2,1,2,2,1,2,2,2,3,3,4,4,4,4,2,2,2,2,2,2,2,2,2,2,1,1,2,2,29,1,3,4,3,1,1,0.521126057,,,,,2018,6,17
98108,2,,5,5,5,5,5,4,4,4,4,3,2,2,2,1,1,1,1,1,1,2,2,1,1,1,1,3,1,2,2,2,1,1,2,3,3,3,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,1,2,1,42,2,1,1,1,2,2,1.899323184,,,,,2018,6,17
98056,1,1,4,4,5,3,5,2,1,3,3,3,3,1,2,3,2,2,1,1,1,2,2,1,2,2,3,1,2,3,2,2,1,2,2,4,4,4,4,4,4,3,2,2,2,1,2,2,2,2,2,2,1,1,2,2,38,2,3,3,2,1,2,0.617983378,,,,,2018,6,17
98121,1,3,5,5,5,5,5,3,2,4,4,4,2,1,1,2,1,1,1,1,1,1,2,1,2,2,2,1,2,2,2,2,1,2,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,2,40,2,3,4,2,2,1,0.617983378,,,,,2018,6,17
98023,1,6,5,5,5,3,5,3,2,4,4,4,2,1,1,1,1,1,1,1,1,1,2,1,2,2,1,1,2,2,2,2,1,2,2,4,4,4,4,4,4,4,1,1,2,1,2,2,2,2,2,2,2,2,2,2,57,3,3,3,3,1,2,0.583866374,,,,,2018,6,17
98101,1,6,4,5,4,3,5,3,2,4,4,3,2,1,2,3,2,1,1,2,2,2,2,1,2,2,2,3,2,2,2,2,1,3,2,4,4,4,4,4,4,4,1,1,1,1,2,1,1,2,1,1,1,1,2,2,33,1,3,2,3,1,1,0.521126057,,,,,2018,6,17
98102,1,6,5,5,5,5,5,4,4,4,4,4,1,1,1,2,1,1,1,1,2,1,3,1,2,3,2,1,3,3,3,3,1,3,2,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,1,1,40,2,3,3,1,2,1,0.678670973,,,,,2018,6,17
98023,2,,5,5,5,5,5,4,4,4,4,4,1,1,1,1,1,1,1,1,3,1,2,1,2,2,2,2,2,2,2,2,1,2,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,2,42,2,3,3,1,2,2,0.602724529,,,,,2018,6,17
98027,1,1,3,3,3,5,1,5,1,5,5,1,1,1,1,4,2,2,1,1,3,4,3,1,2,2,2,1,2,2,2,2,1,1,2,2,2,1,4,4,4,4,2,2,2,2,2,2,2,2,2,2,1,1,2,1,19,1,3,1,1,1,2,0.527867331,,,,,2018,6,17
98042,2,,3,3,3,3,5,3,2,3,4,4,3,1,1,1,1,2,1,1,2,2,2,1,2,2,2,1,2,3,2,2,1,2,2,4,3,4,4,4,4,4,2,2,2,1,1,1,2,2,1,1,1,1,2,2,38,2,4,3,4,1,2,1.229873346,,,,,2018,6,17
98122,1,1,3,3,5,2,5,3,3,3,4,4,2,1,1,2,1,1,1,1,1,2,2,1,2,2,2,3,2,2,2,2,2,2,2,3,3,4,3,4,3,4,2,2,2,2,1,1,1,2,2,2,2,2,2,1,29,1,4,4,2,1,1,0.763773363,,,,,2018,6,17
98198,1,1,1,1,1,1,2,3,1,4,4,3,2,2,1,2,1,1,1,1,2,1,2,2,2,2,2,2,2,1,2,2,2,3,3,2,2,1,2,2,3,2,2,2,2,1,2,2,1,2,2,2,1,1,2,1,29,1,3,3,3,1,2,0.533364477,,,,,2018,6,17
98188,1,1,5,5,5,5,5,4,2,3,3,3,1,1,1,2,2,1,2,1,1,2,3,1,2,2,2,1,2,1,2,2,1,2,2,4,3,3,4,4,4,4,2,2,1,1,2,2,2,2,2,2,2,2,2,2,38,2,3,3,2,1,2,0.617983378,,,,,2018,6,17
98144,2,,5,5,5,5,5,4,3,4,4,4,1,1,1,1,1,1,1,1,1,1,2,3,2,3,1,1,3,2,1,2,1,2,2,4,4,4,4,4,4,4,1,1,1,2,1,1,1,1,2,2,2,2,2,1,60,3,3,2,1,2,1,0.599948481,,,,,2018,6,17
98034,2,,1,1,2,1,3,3,2,4,4,3,1,1,1,1,1,1,1,1,1,1,2,3,2,2,2,3,2,2,2,2,2,2,2,2,2,3,3,3,3,3,2,2,2,2,2,2,2,2,2,1,2,2,2,2,30,1,3,3,1,1,2,0.514611982,,,,,2018,6,17
98177,1,1,2,2,2,1,2,3,1,3,4,3,2,2,1,2,2,1,1,1,2,2,2,1,2,2,2,1,2,2,2,2,1,2,2,2,3,3,4,4,4,4,1,1,1,1,1,1,1,2,1,1,1,1,2,2,35,2,3,2,3,1,2,0.610353954,,,,,2018,6,17
98030,1,1,1,5,5,5,4,4,3,4,4,4,1,1,1,1,1,1,1,1,1,1,3,1,2,2,3,1,2,2,3,3,1,2,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,2,19,1,2,1,4,1,2,0.742724986,,,,,2018,6,17
98045,1,1,5,5,5,1,4,3,2,4,4,4,2,1,1,2,1,1,1,1,1,2,2,1,2,2,2,1,2,2,2,2,1,2,2,4,4,3,4,4,4,4,2,2,2,1,2,2,2,2,2,2,2,2,2,2,55,3,3,3,5,1,2,1.751599122,,,,,2018,6,17
98198,1,1,3,5,5,3,5,3,3,3,3,3,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,4,4,4,4,1,1,1,1,1,1,1,2,2,2,2,2,2,2,57,3,3,4,4,2,2,1.459665935,,,,,2018,6,17
98031,1,4,5,5,5,5,5,4,2,4,4,3,1,1,1,1,1,1,1,1,1,2,3,1,1,3,3,3,2,3,3,3,1,2,2,4,4,4,4,4,4,4,2,2,2,2,2,1,1,2,1,2,1,1,2,2,33,1,4,4,2,1,1,0.541077212,,,,,2018,6,17
98105,1,3,5,5,5,2,5,4,2,4,4,4,2,1,1,1,1,2,1,1,1,2,2,2,2,1,2,1,2,2,2,2,1,2,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,2,1,1,2,2,2,2,47,2,4,3,3,1,1,1.642569739,,,,,2018,6,17
98029,2,,5,5,4,5,5,5,5,4,4,4,5,1,2,3,2,1,1,2,2,1,2,1,2,2,2,1,3,3,2,2,1,2,2,3,4,4,4,4,4,4,2,2,2,2,2,2,1,2,2,2,2,2,2,2,38,2,3,4,5,1,2,1.831061862,,,,,2018,6,17
98033,2,,3,5,3,1,4,3,2,4,4,4,2,1,1,1,1,1,1,1,1,1,3,1,1,2,1,1,2,3,2,2,1,2,2,2,3,3,4,4,4,4,2,2,2,2,1,1,1,2,2,2,1,1,2,2,49,2,1,2,2,1,1,3.657522899,,,,,2018,6,17
98003,2,,5,5,4,3,5,3,2,3,3,3,3,1,2,2,2,1,1,2,2,2,2,1,2,2,2,2,1,2,2,2,1,2,2,4,4,4,4,4,4,4,2,2,2,1,2,2,2,2,2,2,2,2,2,2,63,3,3,2,1,1,2,0.576568044,,,,,2018,6,17
98011,1,1,4,4,5,5,5,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,2,1,2,2,3,1,2,1,2,2,1,2,2,4,4,4,3,3,3,3,1,1,1,1,1,1,1,1,1,2,1,1,2,2,59,3,3,2,1,1,2,0.576568044,,,,,2018,6,17
98001,2,,5,5,5,5,5,4,5,4,4,4,1,1,1,1,1,1,1,1,1,1,2,3,2,2,2,2,2,3,2,2,3,3,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,2,53,3,3,3,3,1,2,0.756265901,,,,,2018,6,17
98103,2,,5,5,5,5,5,4,2,4,4,4,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,2,2,2,2,2,1,2,2,4,4,4,4,4,4,4,1,1,1,2,1,1,1,1,1,2,1,1,2,2,40,2,3,1,5,1,1,1.831061862,,,,,2018,6,17
98391,1,1,5,5,5,2,5,1,1,4,4,4,3,1,1,1,1,1,1,1,1,1,2,1,2,2,2,1,3,2,2,2,1,2,2,4,4,4,4,4,3,4,2,2,2,1,2,2,2,2,2,2,2,2,2,2,41,2,3,4,3,1,2,0.610353954,,,,,2018,6,17
98117,1,1,1,1,1,2,1,2,2,3,3,2,2,2,2,3,3,3,3,3,3,2,2,1,2,2,1,1,1,2,2,1,1,2,2,3,3,3,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,1,47,2,4,3,4,1,1,3.070869063,,,,,2018,6,17
98032,1,1,5,5,5,2,5,4,2,3,4,3,2,1,2,2,2,2,1,1,2,2,2,1,2,2,2,3,2,1,2,2,1,2,2,4,4,4,3,3,4,4,1,1,2,1,1,2,1,1,1,2,1,1,2,2,25,1,3,2,1,1,1,0.514611982,,,,,2018,6,17
98038,1,1,5,5,5,5,5,4,4,4,4,4,2,2,1,3,2,1,1,2,2,2,3,1,2,2,2,1,2,2,2,2,2,2,2,4,4,4,4,4,4,4,1,1,1,2,1,1,1,2,2,1,1,1,2,1,56,3,3,4,5,1,2,1.822628297,,,,,2018,6,17
98056,1,1,4,5,4,5,5,3,2,4,4,3,2,1,2,2,2,1,1,1,1,2,3,1,2,2,2,3,2,3,2,2,1,3,2,4,4,4,3,3,3,4,2,2,2,1,1,1,1,2,1,2,1,1,2,2,46,2,3,3,1,1,2,0.746812577,,,,,2018,6,17
98104,1,6,3,3,3,2,3,3,2,4,4,5,5,5,3,5,1,1,1,1,1,5,2,1,2,2,2,1,2,2,2,2,2,2,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,2,2,2,2,20,1,3,2,5,1,1,2.947434931,,,,,2018,6,17
98198,1,3,1,1,3,2,4,5,1,2,3,4,2,1,1,2,1,1,1,2,3,2,2,1,2,2,3,3,3,3,2,2,1,2,2,2,3,2,3,2,4,5,1,1,1,1,1,1,1,2,1,2,1,1,2,2,25,1,3,3,2,1,1,0.527640133,,,,,2018,6,17
98042,1,1,3,3,3,2,3,3,3,3,3,3,2,2,2,2,1,1,1,1,1,1,2,1,2,3,2,1,2,1,2,2,1,2,2,3,3,3,3,3,4,4,1,1,2,2,1,1,2,2,1,2,1,1,2,2,48,2,3,3,3,1,2,0.756265901,,,,,2018,6,17
98121,1,3,5,5,5,5,5,4,2,4,4,2,2,2,2,2,2,1,1,1,3,2,2,1,2,1,2,3,3,2,1,1,1,3,1,4,4,4,4,4,4,4,1,1,1,1,2,2,2,2,2,1,1,1,2,1,38,2,3,2,1,2,1,0.678670973,,,,,2018,6,17
98144,2,,5,5,5,5,5,4,3,4,4,4,1,1,1,2,1,1,1,1,1,1,3,1,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,1,1,1,2,1,1,1,1,1,2,2,2,2,1,38,2,3,3,1,2,1,0.678670973,,,,,2018,6,17
98065,2,,5,5,5,5,5,4,2,4,4,4,2,1,1,2,2,1,1,1,1,1,3,1,2,2,2,1,2,2,2,2,1,2,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,2,1,1,1,1,2,2,51,3,3,3,3,1,2,0.756265901,,,,,2018,6,17
98119,1,1,5,5,5,2,5,3,2,3,3,3,2,2,3,2,2,1,1,1,1,1,3,2,2,2,2,3,2,2,2,2,1,2,2,4,4,4,4,2,4,4,2,2,2,2,2,2,2,2,2,2,2,2,1,2,30,1,1,2,2,2,1,0.838384123,,,,,2018,6,17
98057,2,,5,5,5,3,5,4,3,4,4,4,1,1,1,1,1,1,1,1,1,1,2,1,2,3,2,3,3,2,3,3,1,1,2,4,4,2,4,4,4,4,2,2,2,1,1,1,1,2,2,2,2,2,2,1,36,2,3,1,3,1,1,0.687261745,,,,,2018,6,17
98001,2,,5,5,5,5,5,4,3,4,4,4,2,1,1,2,1,1,1,1,1,1,2,1,2,3,2,3,3,2,3,3,1,2,2,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,1,1,32,1,3,3,4,2,2,1.333411193,,,,,2018,6,17
98003,1,1,5,5,5,5,5,4,3,4,4,2,1,1,2,2,1,1,1,1,2,3,2,1,2,2,2,1,2,2,2,2,2,2,2,4,4,3,4,4,4,4,1,1,1,1,1,1,1,2,2,2,1,1,2,1,32,1,3,3,3,1,2,0.533364477,,,,,2018,6,17
98029,1,1,3,3,4,2,5,3,2,4,4,3,3,2,1,2,2,1,1,1,3,2,2,1,2,2,2,3,2,2,2,2,1,2,2,3,3,4,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,2,2,45,2,1,3,3,1,2,3.612368295,,,,,2018,6,17
98105,3,,1,1,4,2,1,3,2,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,2,2,3,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,2,23,1,4,2,1,2,1,0.758993357,,,,,2018,6,17
98177,1,1,5,5,5,5,5,4,3,4,4,4,1,1,1,2,1,1,1,1,1,1,2,1,2,2,2,1,3,2,3,2,1,1,1,4,4,4,4,4,4,4,1,1,1,2,1,1,1,1,1,1,1,1,2,1,61,3,3,1,1,1,1,0.599948481,,,,,2018,6,18
98034,2,,1,1,3,5,1,3,2,3,4,3,2,1,1,1,1,1,1,1,5,2,3,1,2,2,3,1,2,2,2,2,1,2,2,3,3,3,3,3,3,3,2,2,2,1,2,2,2,2,2,2,2,2,2,2,39,2,3,2,1,1,2,0.602724529,,,,,2018,6,18
98116,1,3,5,5,5,5,5,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,1,1,1,2,1,1,1,1,1,2,1,1,2,1,57,3,7,3,1,1,2,1.183395563,,,,,2018,6,18
98059,1,1,5,5,5,5,5,4,5,4,4,4,1,1,1,2,1,1,1,1,1,1,2,1,3,2,2,3,3,2,3,3,1,2,2,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,1,52,3,3,3,5,2,2,1.834561726,,,,,2018,6,18
